comm_id,name,cntr_code,osm_id_commune,osm_name,osm_role_point,lon,lat,NUTS23_id,osm_id_NUTS23
BE223062,Overijse,BE,191699,Overijse,admin_centre,4.538523,50.772925,BE24,58004
BE356085,Estinnes,BE,1917247,Estinnes,admin_centre,4.097503,50.397378,BE32,157559
BE353083,Honnelles,BE,1919117,Honnelles,admin_centre,3.731019,50.352089,BE32,157559
FR2202110166,Chartèves,FR,1919982,Chartèves,admin_centre,3.504360,49.074900,FR221,7411
BE354007,Mouscron / Moeskroen,BE,1920616,Mouscron,admin_centre,3.213909,50.743335,BE32,157559
FR4155322343,Montblainville,FR,1922279,Montblainville,admin_centre,5.012431,49.247470,FR412,7382
FR2108417128,Condé-lès-Autry,FR,1923996,Condé-lès-Autry,admin_centre,4.854837,49.250792,FR211,7395
BE355023,Lessines / Lessen,BE,1924183,Lessines,admin_centre,3.829663,50.712046,BE32,157559
FR2108417036,Autry,FR,1924219,Autry,admin_centre,4.836698,49.267740,FR211,7395
FR2108412425,Sommerance,FR,1926188,Sommerance,admin_centre,4.985869,49.328483,FR211,7395
BE325091,Rixensart,BE,193152,Rixensart,admin_centre,4.534450,50.716231,BE31,78748
BE325119,Lasne,BE,193156,Lasne,admin_centre,4.484416,50.686004,BE31,78748
FR4155320377,Nepvant,FR,193268,Nepvant,admin_centre,5.222240,49.538020,FR412,7382
FR4155320275,Lamouilly,FR,193604,Lamouilly,admin_centre,5.234711,49.547214,FR412,7382
BE325037,Grez-Doiceau / Graven,BE,1940440,Grez-Doiceau,admin_centre,4.696422,50.738692,BE31,78748
BE351017,Ellezelles / Elzele,BE,1942908,Ellezelles,admin_centre,3.680206,50.733870,BE32,157559
FR3159619613,Vicq,FR,194566,Vicq,admin_centre,3.608730,50.414906,FR301,7400
FR3159218171,Dehéries,FR,194571,Dehéries,admin_centre,3.339957,50.051452,FR301,7400
BE355039,Silly / Opzullik,BE,1946207,Silly,admin_centre,3.924397,50.648903,BE32,157559
FR4154427167,Dommartin-lès-Toul,FR,1947466,Dommartin-lès-Toul,admin_centre,5.908032,48.670093,FR411,51856
FR4154217074,Bienville-la-Petite,FR,1947496,Bienville-la-Petite,admin_centre,6.509222,48.638710,FR411,51856
FR4154217083,Bonviller,FR,1947516,Bonviller,admin_centre,6.496684,48.634061,FR411,51856
FR4154203422,Pettonville,FR,1947524,Pettonville,admin_centre,6.743042,48.529678,FR411,51856
BE353053,Mons / Bergen,BE,1949374,Mons,admin_centre,3.951958,50.454957,BE32,157559
FR4157201494,Munster,FR,1952151,Munster,admin_centre,6.903853,48.916036,FR413,51854
FR4157201496,Nébing,FR,1952171,Nébing,admin_centre,6.810975,48.904167,FR413,51854
FR4157206539,Pévange,FR,1952429,Pévange,admin_centre,6.616952,48.907942,FR413,51854
FR4157208621,Saint-Médard,FR,1952511,Saint-Médard,admin_centre,6.635450,48.810328,FR413,51854
FR4157314662,Suisse,FR,1952526,Suisse,admin_centre,6.581428,48.965888,FR413,51854
FR4157529505,Niderviller,FR,1952549,Niderviller,admin_centre,7.104439,48.714319,FR413,51854
FR4157435607,Sainte-Barbe,FR,1952660,Sainte-Barbe,admin_centre,6.302550,49.159412,FR413,51854
BE223088,Vilvoorde / Vilvorde,BE,195697,Vilvoorde,admin_centre,4.431961,50.930886,BE24,58004
FR3162111189,Bus,FR,1960033,Bus,admin_centre,2.964650,50.064584,FR302,7394
FR2202209362,Guivry,FR,196161,Guivry,admin_centre,3.120000,49.647222,FR221,7411
BE223096,Zemst,BE,196175,Zemst,admin_centre,4.465081,50.984217,BE24,58004
BE223094,Zaventem,BE,196184,Zaventem,admin_centre,4.474551,50.880435,BE24,58004
BE223047,Machelen,BE,196185,Machelen,admin_centre,4.435361,50.912422,BE24,58004
FR3162108208,Canettemont,FR,1962188,Canettemont,admin_centre,2.364928,50.278815,FR302,7394
BE224086,Oud-Heverlee,BE,196304,Oud-Heverlee,admin_centre,4.662713,50.837252,BE24,58004
FR3162120343,Fontaine-lès-Croisilles,FR,1963109,Fontaine-lès-Croisilles,admin_centre,2.910769,50.220888,FR302,7394
BE224062,Leuven / Louvain,BE,196311,Leuven,admin_centre,4.701168,50.879202,BE24,58004
FR3162110586,Montenescourt,FR,1963115,Montenescourt,admin_centre,2.622888,50.293878,FR302,7394
FR3162120597,Moyenneville,FR,1963117,Moyenneville,admin_centre,2.780487,50.182167,FR302,7394
FR3162439749,Saint-Georges,FR,1963121,Saint-Georges,admin_centre,2.087431,50.358395,FR302,7394
FR3162111840,Vélu,FR,1963673,Vélu,admin_centre,2.973924,50.108104,FR302,7394
FR3162120754,Saint-Léger,FR,1963698,Saint-Léger,admin_centre,2.858122,50.186345,FR302,7394
FR4157201675,Torcheville,FR,1970723,Torcheville,admin_centre,6.850347,48.910097,FR413,51854
FR4157516380,Laneuveville-lès-Lorquin,FR,1970744,Laneuveville-lès-Lorquin,admin_centre,7.002252,48.653758,FR413,51854
FR4154342089,Bouxières-aux-Chênes,FR,1970773,Bouxières-aux-Chênes,admin_centre,6.263219,48.771719,FR411,51856
FR4155312490,Sivry-sur-Meuse,FR,1973639,Sivry-sur-Meuse,admin_centre,5.268008,49.321397,FR412,7382
FR2108133180,La Francheville,FR,1982875,La Francheville,admin_centre,4.715545,49.726429,FR211,7395
FR3162120428,Hénin-sur-Cojeul,FR,1987491,Hénin-sur-Cojeul,admin_centre,2.834749,50.226006,FR302,7394
FR3162120426,Héninel,FR,1987507,Héninel,admin_centre,2.862555,50.238205,FR302,7394
FR3162120223,Chérisy,FR,1987516,Chérisy,admin_centre,2.913748,50.235449,FR302,7394
BE223077,Sint-Pieters-Leeuw,BE,199135,Sint-Pieters-Leeuw,admin_centre,4.244360,50.780026,BE24,58004
BE361003,Amay,BE,1997428,Amay,admin_centre,5.324099,50.549776,BE33,1407192
BE361063,Verlaine,BE,1997464,Verlaine,admin_centre,5.318444,50.607511,BE33,1407192
BE356078,Thuin,BE,1998893,Thuin,admin_centre,4.287047,50.339745,BE32,157559
FR4154323095,Bratte,FR,1999570,Bratte,admin_centre,6.216631,48.814213,FR411,51856
FR4154323577,Villers-lès-Moivrons,FR,1999571,Villers-lès-Moivrons,admin_centre,6.252016,48.814693,FR411,51856
FR4154102284,Joudreville,FR,1999613,Joudreville,admin_centre,5.777863,49.284712,FR411,51856
FR4154102295,Landres,FR,1999633,Landres,admin_centre,5.804674,49.320951,FR411,51856
FR4154102362,Mercy-le-Bas,FR,1999655,Mercy-le-Bas,admin_centre,5.757887,49.390114,FR411,51856
FR4157516314,Héming,FR,1999686,Héming,admin_centre,6.965335,48.694166,FR413,51854
FR4157628366,Kirviller,FR,1999697,Kirviller,admin_centre,6.983452,48.953785,FR413,51854
BE351065,Frasnes-lez-Anvaing,BE,2002464,Saint-Sauveur,admin_centre,3.597746,50.706180,BE32,157559
BE361068,Villers-Le-Bouillet,BE,2002539,Villers-le-Bouillet,admin_centre,5.261924,50.575024,BE33,1407192
BE364065,Saint-Georges-sur-Meuse,BE,2002544,Saint-Georges-sur-Meuse,admin_centre,5.357904,50.600069,BE33,1407192
BE361072,Wanze,BE,2002636,Wanze,admin_centre,5.216650,50.533259,BE33,1407192
BE361031,Huy / Hoei,BE,2002638,Huy,admin_centre,5.235745,50.521538,BE33,1407192
BE361080,Engis,BE,2002639,Engis,admin_centre,5.404311,50.582433,BE33,1407192
BE361043,Nandrin,BE,2005240,Nandrin,admin_centre,5.419041,50.506355,BE33,1407192
FR2108129440,Tarzy,FR,2005914,Tarzy,admin_centre,4.294289,49.869557,FR211,7395
FR4157529050,Barchain,FR,2009736,Barchain,admin_centre,6.962105,48.707546,FR413,51854
FR3162437799,Sorrus,FR,2013124,Sorrus,admin_centre,1.715139,50.456844,FR302,7394
BE356086,Ham-sur-Heure-Nalinnes,BE,2018722,Ham-sur-Heure-Nalinnes,admin_centre,4.380322,50.317162,BE32,157559
BE352048,Montigny-le-Tilleul,BE,2018746,Montigny-le-Tilleul,admin_centre,4.379675,50.379163,BE32,157559
FR4157314717,Viller,FR,2032332,Viller,admin_centre,6.646016,48.985821,FR413,51854
FR4157201685,Vahl-lès-Bénestroff,FR,2032396,Vahl-lès-Bénestroff,admin_centre,6.785957,48.912803,FR413,51854
FR4157109673,Thonville,FR,2032400,Thonville,admin_centre,6.560749,48.984246,FR413,51854
FR4157206580,Riche,FR,2032401,Riche,admin_centre,6.629482,48.891216,FR413,51854
FR4157206657,Sotzeling,FR,2032402,Sotzeling,admin_centre,6.636690,48.862931,FR413,51854
FR4157206558,Puttigny,FR,2032445,Puttigny,admin_centre,6.550830,48.852584,FR413,51854
FR4157705557,Puttelange-lès-Thionville,FR,2032450,Puttelange-lès-Thionville,admin_centre,6.267783,49.485480,FR413,51854
FR4157845474,Mondelange,FR,2032458,Mondelange,admin_centre,6.172347,49.262109,FR413,51854
FR4157738441,Manom,FR,2032464,Manom,admin_centre,6.188312,49.371465,FR413,51854
FR4154102334,Mairy-Mainville,FR,2032728,Mairy-Mainville,admin_centre,5.858172,49.304608,FR411,51856
FR4154102425,Piennes,FR,2032736,Piennes,admin_centre,5.784623,49.308554,FR411,51856
FR4157423155,Courcelles-Chaussy,FR,2032812,Courcelles-Chaussy,admin_centre,6.405489,49.109271,FR413,51854
FR4157314189,Eincheville,FR,2032837,Eincheville,admin_centre,6.605339,48.983192,FR413,51854
FR4157811226,Fontoy,FR,2032842,Fontoy,admin_centre,5.995021,49.357081,FR413,51854
FR4157731371,Haute-Kontz,FR,2032864,Haute-Kontz,admin_centre,6.318752,49.453859,FR413,51854
BE361041,Modave,BE,2033704,Modave,admin_centre,5.301794,50.441614,BE33,1407192
FR4157201723,Virming,FR,2034933,Virming,admin_centre,6.751338,48.946286,FR413,51854
BE352022,Fontaine-l'EvÛque,BE,2036429,Fontaine-l'Évêque,admin_centre,4.324563,50.412072,BE32,157559
BE393022,Florennes,BE,2048709,Florennes,admin_centre,4.603019,50.251423,BE35,1311816
FR4157206625,Salonnes,FR,2050519,Salonnes,admin_centre,6.494961,48.790921,FR413,51854
BE223027,Halle / Hal,BE,206480,Halle,admin_centre,4.232848,50.736803,BE24,58004
FR4154102033,Avillers,FR,2066143,Avillers,admin_centre,5.735879,49.323078,FR411,51856
FR4154137081,Boismont,FR,2066149,Boismont,admin_centre,5.742217,49.403064,FR411,51856
FR4154102169,Domprix,FR,2066150,Domprix,admin_centre,5.756303,49.330921,FR411,51856
FR2202211632,Quincy-Basse,FR,2066363,Quincy-Basse,admin_centre,3.376610,49.515500,FR221,7411
FR2202211671,Saint-Aubin,FR,2066366,Saint-Aubin,admin_centre,3.188810,49.511400,FR221,7411
FR2202211704,Selens,FR,2066368,Selens,admin_centre,3.209160,49.501400,FR221,7411
FR4157516461,Métairies-Saint-Quirin,FR,2067278,Métairies-Saint-Quirin,admin_centre,7.044787,48.653798,FR413,51854
FR4157731387,Laumesfeld,FR,2067281,Laumesfeld,admin_centre,6.444947,49.368976,FR413,51854
FR4157731361,Kerling-lès-Sierck,FR,2067286,Kerling-lès-Sierck,admin_centre,6.353243,49.397766,FR413,51854
FR4157423055,Bazoncourt,FR,2067293,Bazoncourt,admin_centre,6.368040,49.051636,FR413,51854
FR3162437499,Lépine,FR,2071884,Lépine,admin_centre,1.735686,50.385461,FR302,7394
BE224104,Tervuren,BE,207264,Tervuren,admin_centre,4.514403,50.822772,BE24,58004
FR4157435204,Failly,FR,2073444,Failly,admin_centre,6.264085,49.157884,FR413,51854
FR4157721372,Kuntzig,FR,2073952,Kuntzig,admin_centre,6.241000,49.346400,FR413,51854
FR4157516003,Abreschviller,FR,2074733,Abreschviller,admin_centre,7.097942,48.637024,FR413,51854
FR4154137525,Tiercelet,FR,2074734,Tiercelet,admin_centre,5.884147,49.461814,FR411,51856
FR4157731650,Sierck-les-Bains,FR,2074756,Sierck-les-Bains,admin_centre,6.361100,49.443400,FR413,51854
BE356001,Anderlues,BE,2075616,Anderlues,admin_centre,4.269610,50.407997,BE32,157559
BE356044,Lobbes,BE,2075681,Lobbes,admin_centre,4.265487,50.346019,BE32,157559
BE356011,Binche,BE,2077347,Binche,admin_centre,4.168512,50.414304,BE32,157559
BE355022,La LouviÞre,BE,2083031,La Louvière,admin_centre,4.185932,50.479234,BE32,157559
FR3162143187,Buneville,FR,2084698,Buneville,admin_centre,2.356712,50.323964,FR302,7394
FR4157206692,Vannecourt,FR,2084703,Vannecourt,admin_centre,6.550300,48.881701,FR413,51854
FR4157206702,Vaxy,FR,2084706,Vaxy,admin_centre,6.528910,48.858993,FR413,51854
FR4157731152,Contz-les-Bains,FR,2084718,Contz-les-Bains,admin_centre,6.346766,49.452885,FR413,51854
FR3162437826,Le Touquet-Paris-Plage,FR,2095264,Le Touquet-Paris-Plage,admin_centre,1.590933,50.521120,FR302,7394
FR4157423148,Colligny,FR,2097683,Colligny,admin_centre,6.326378,49.098350,FR413,51854
FR4157103329,Holling,FR,2097702,Holling,admin_centre,6.497300,49.262400,FR413,51854
FR4157423449,Marsilly,FR,2098177,Marsilly,admin_centre,6.297378,49.100096,FR413,51854
BE325018,Chaumont-Gistoux,BE,2101225,Chaumont-Gistoux,admin_centre,4.697288,50.684066,BE31,78748
BE325043,Incourt,BE,2102543,Incourt,admin_centre,4.798982,50.691829,BE31,78748
BE325118,HÚlÚcine,BE,2102788,Hélécine,admin_centre,4.982240,50.751403,BE31,78748
BE325120,Orp-Jauche,BE,2102839,Orp-Jauche,admin_centre,4.988987,50.700100,BE31,78748
BE325122,Ramillies,BE,2102840,Ramillies,admin_centre,4.914899,50.636689,BE31,78748
FR2202209001,Abbécourt,FR,2103721,Abbécourt,admin_centre,3.180390,49.595900,FR221,7411
BE325084,Perwez / Perwijs,BE,2105643,Perwez,admin_centre,4.813753,50.623740,BE31,78748
BE325124,Walhain,BE,2105648,Walhain,admin_centre,4.695272,50.618284,BE31,78748
BE325068,Mont-Saint-Guibert,BE,2105649,Mont-Saint-Guibert,admin_centre,4.612329,50.636651,BE31,78748
FR4155192029,Bar-le-Duc,FR,2106627,Bar-le-Duc,admin_centre,5.162155,48.773679,FR412,7382
BE325117,Chastre,BE,2106898,Chastre,admin_centre,4.636678,50.608083,BE31,78748
FR4155303039,Beaumont-en-Verdunois,FR,2108328,Beaumont-en-Verdunois,admin_centre,5.406710,49.258430,FR412,7382
FR4155303189,Fleury-devant-Douaumont,FR,2108364,Fleury-devant-Douaumont,admin_centre,5.433082,49.194516,FR412,7382
FR4155303239,Haumont-près-Samogneux,FR,2108394,Haumont-près-Samogneux,admin_centre,5.351450,49.272519,FR412,7382
FR3162534674,Quelmes,FR,2109211,Quelmes,admin_centre,2.135581,50.734126,FR302,7394
FR3162534504,Leulinghem,FR,2109291,Leulinghem,admin_centre,2.164308,50.734748,FR302,7394
BE352011,Charleroi,BE,2113725,Charleroi,admin_centre,4.443624,50.412033,BE32,157559
FR4155303050,Bezonvaux,FR,2116433,Bezonvaux,admin_centre,5.467500,49.236510,FR412,7382
FR4155303307,Louvemont-Côte-du-Poivre,FR,2116434,Louvemont-Côte-du-Poivre,admin_centre,5.398126,49.238049,FR412,7382
FR4155308325,Maucourt-sur-Orne,FR,2116435,Maucourt-sur-Orne,admin_centre,5.509409,49.247744,FR412,7382
FR4155303394,Ornes,FR,2116436,Ornes,admin_centre,5.471827,49.252814,FR412,7382
FR4155303537,Vaux-devant-Damloup,FR,2116437,Vaux-devant-Damloup,centroid,5.463359,49.206170,FR412,7382
FR4154410008,Allain,FR,2117023,Allain,admin_centre,5.909571,48.548929,FR411,51856
FR4154428073,Bicqueley,FR,2117091,Bicqueley,admin_centre,5.912790,48.627236,FR411,51856
FR4154102533,Trieux,FR,2117180,Trieux,admin_centre,5.929943,49.324319,FR411,51856
FR4154102536,Tucquegnieux,FR,2117181,Tucquegnieux,admin_centre,5.897920,49.308290,FR411,51856
FR4154102598,Xivry-Circourt,FR,2117217,Xivry-Circourt,admin_centre,5.761170,49.355751,FR411,51856
FR4157731341,Hunting,FR,2117226,Hunting,admin_centre,6.326126,49.414041,FR413,51854
FR4157731364,Kirsch-lès-Sierck,FR,2122060,Kirsch-lès-Sierck,admin_centre,6.400290,49.444333,FR413,51854
FR4155312146,Dannevoux,FR,2122129,Dannevoux,admin_centre,5.236289,49.307926,FR412,7382
FR2108414410,Semide,FR,2122840,Semide,admin_centre,4.583003,49.340713,FR211,7395
FR4154428120,Charmes-la-Côte,FR,2123955,Charmes-la-Côte,admin_centre,5.828729,48.626296,FR411,51856
FR2108431077,Bourcq,FR,2124502,Bourcq,admin_centre,4.631746,49.385396,FR211,7395
FR2108431130,Contreuve,FR,2124662,Contreuve,admin_centre,4.624429,49.361958,FR211,7395
FR2108414379,Saint-Étienne-à-Arnes,FR,2124783,Saint-Étienne-à-Arnes,admin_centre,4.492948,49.309252,FR211,7395
FR2108417431,Sugny,FR,2124986,Sugny,admin_centre,4.656089,49.358249,FR211,7395
FR2108431390,Sainte-Marie,FR,2125067,Sainte-Marie,admin_centre,4.667708,49.372098,FR211,7395
BE352055,Pont-Ó-Celles,BE,2125248,Pont-à-Celles,admin_centre,4.361737,50.512256,BE32,157559
FR4157705600,Roussy-le-Village,FR,2125492,Roussy-le-Village,admin_centre,6.174700,49.457700,FR413,51854
BE352063,Seneffe,BE,2129466,Seneffe,admin_centre,4.257049,50.529539,BE32,157559
BE273028,Herstappe,BE,2129894,Herstappe,admin_centre,5.426092,50.727383,BE22,53142
FR4157423432,Maizery,FR,2131942,Maizery,admin_centre,6.336325,49.105835,FR413,51854
FR4157423654,Silly-sur-Nied,FR,2131957,Silly-sur-Nied,admin_centre,6.358686,49.120254,FR413,51854
BE352075,Les Bons Villers,BE,2132103,Les Bons Villers,centroid,4.448191,50.527838,BE32,157559
BE352021,Fleurus,BE,2132111,Fleurus,admin_centre,4.550499,50.482350,BE32,157559
FR2202219248,Cuirieux,FR,2132500,Cuirieux,admin_centre,3.818214,49.680605,FR221,7411
FR2202219745,Toulis-et-Attencourt,FR,2132505,Toulis-et-Attencourt,admin_centre,3.745265,49.700389,FR221,7411
BE352025,Gerpinnes,BE,2139840,Gerpinnes,admin_centre,4.527588,50.337797,BE32,157559
FR2202219790,Vesles-et-Caumont,FR,2144520,Vesles-et-Caumont,admin_centre,3.785480,49.670000,FR221,7411
BE224038,Herent,BE,214461,Herent,admin_centre,4.672714,50.907933,BE24,58004
BE224094,Rotselaar,BE,214462,Rotselaar,admin_centre,4.709405,50.951471,BE24,58004
BE224048,Keerbergen,BE,214464,Keerbergen,admin_centre,4.626555,51.004924,BE24,58004
FR3162111494,Léchelle,FR,2147003,Léchelle,admin_centre,2.974360,50.057442,FR302,7394
BE352018,Farciennes,BE,2147710,Farciennes,admin_centre,4.553041,50.427323,BE32,157559
BE352012,ChÔtelet,BE,2147711,Châtelet,admin_centre,4.523721,50.404494,BE32,157559
BE352074,Aiseau-Presles,BE,2147712,Aiseau-Presles,admin_centre,4.584081,50.406523,BE32,157559
BE352015,Courcelles,BE,2153672,Courcelles,admin_centre,4.376341,50.460158,BE32,157559
BE352010,Chapelle-lez-Herlaimont,BE,2153675,Chapelle-lez-Herlaimont,admin_centre,4.279642,50.471639,BE32,157559
BE352043,Manage,BE,2153703,Manage,admin_centre,4.233854,50.503934,BE32,157559
BE356087,Morlanwelz,BE,2153704,Morlanwelz,admin_centre,4.252356,50.450984,BE32,157559
FR3162111122,Beugny,FR,2155874,Beugny,admin_centre,2.934641,50.120029,FR302,7394
BE355004,Braine-le-Comte / s Gravenbrakel,BE,2160319,Braine-le-Comte,admin_centre,4.142514,50.612348,BE32,157559
BE355050,Ecaussinnes,BE,2160539,Écaussinnes,admin_centre,4.175249,50.569613,BE32,157559
BE355035,Le Roeulx,BE,2160648,Le Rœulx,admin_centre,4.112245,50.503403,BE32,157559
FR3162111591,Morchies,FR,2162098,Morchies,admin_centre,2.956296,50.138677,FR302,7394
BE325014,Braine-l'Alleud / Eigenbrakel,BE,216218,Braine-l'Alleud,admin_centre,4.369343,50.683057,BE31,78748
BE357072,Rumes,BE,2162968,Rumes,admin_centre,3.303925,50.555768,BE32,157559
BE357093,Brunehaut,BE,2162969,Brunehaut,admin_centre,3.379562,50.517806,BE32,157559
BE357081,Tournai / Doornik,BE,2162970,Tournai,admin_centre,3.387826,50.605660,BE32,157559
BE357003,Antoing,BE,2163425,Antoing,admin_centre,3.451312,50.565911,BE32,157559
BE357064,PÚruwelz,BE,2163651,Péruwelz,admin_centre,3.590886,50.509790,BE32,157559
BE357094,Leuze-en-Hainaut,BE,2163682,Leuze-en-Hainaut,admin_centre,3.616727,50.598820,BE32,157559
BE357027,Estaimpuis,BE,2163688,Estaimpuis,admin_centre,3.264018,50.705979,BE32,157559
BE357062,Pecq,BE,2163689,Pecq,admin_centre,3.339994,50.685953,BE32,157559
BE357018,Celles,BE,2163690,Celles,admin_centre,3.457166,50.712544,BE32,157559
BE357095,Mont-de-l'Enclus,BE,2164171,Mont-de-l'Enclus,admin_centre,3.511054,50.745651,BE32,157559
BE351004,Ath / Aat,BE,2165493,Ath,admin_centre,3.776949,50.631135,BE32,157559
BE351008,Beloeil,BE,2166829,Belœil,admin_centre,3.736128,50.547920,BE32,157559
BE351009,Bernissart,BE,2166830,Bernissart,admin_centre,3.650468,50.475502,BE32,157559
BE351014,ChiÞvres,BE,2170412,Chièvres,admin_centre,3.810128,50.587693,BE32,157559
BE351012,Brugelette,BE,2170413,Brugelette,admin_centre,3.854656,50.595425,BE32,157559
BE353070,Saint-Ghislain,BE,2170568,Saint-Ghislain,admin_centre,3.819524,50.447748,BE32,157559
BE353039,Hensies,BE,2170571,Hensies,admin_centre,3.684722,50.432839,BE32,157559
FR3162110216,La Cauchie,FR,2171195,La Cauchie,admin_centre,2.582186,50.201207,FR302,7394
FR3162111096,Beaumetz-lès-Cambrai,FR,2171392,Beaumetz-lès-Cambrai,admin_centre,2.981375,50.121371,FR302,7394
FR3162439625,Noyelles-lès-Humières,FR,2171405,Noyelles-lès-Humières,admin_centre,2.174570,50.373000,FR302,7394
FR4157208759,Zarbeling,FR,2171961,Zarbeling,admin_centre,6.688589,48.891017,FR413,51854
FR4157206753,Wuisse,FR,2171963,Wuisse,admin_centre,6.650493,48.851267,FR413,51854
BE353068,QuiÚvrain,BE,2175156,Quiévrain,admin_centre,3.681926,50.408482,BE32,157559
BE353065,Quaregnon,BE,2175157,Quaregnon,admin_centre,3.863697,50.442180,BE32,157559
BE353020,Dour,BE,2175517,Dour,admin_centre,3.780690,50.397881,BE32,157559
BE353082,Colfontaine,BE,2175521,Colfontaine,admin_centre,3.851396,50.405664,BE32,157559
BE353014,Boussu,BE,2175522,Boussu,admin_centre,3.796090,50.433125,BE32,157559
BE353044,Jurbise / Jurbeke,BE,2178169,Jurbise,admin_centre,3.911318,50.532507,BE32,157559
FR3162111493,Lebucquière,FR,2178622,Lebucquière,admin_centre,2.965090,50.111770,FR302,7394
FR3162111410,Haplincourt,FR,2178623,Haplincourt,admin_centre,2.931655,50.089998,FR302,7394
FR4157208270,Val-de-Bride,FR,2179568,Val-de-Bride,admin_centre,6.699732,48.824679,FR413,51854
FR4157705323,Hettange-Grande,FR,2180404,Hettange-Grande,admin_centre,6.153080,49.402666,FR413,51854
FR4157423533,Pange,FR,2180408,Pange,admin_centre,6.357695,49.085471,FR413,51854
BE355040,Soignies / Zinnik,BE,2180484,Soignies,admin_centre,4.073297,50.577531,BE32,157559
BE353046,Lens,BE,2180490,Lens,admin_centre,3.900546,50.557082,BE32,157559
FR4154427102,Bruley,FR,2180582,Bruley,admin_centre,5.850786,48.707772,FR411,51856
FR4154427088,Bouvron,FR,2180598,Bouvron,admin_centre,5.880967,48.742222,FR411,51856
FR4154427086,Boucq,FR,2180609,Boucq,admin_centre,5.762392,48.747484,FR411,51856
FR4154412016,Andilly,FR,2180613,Andilly,admin_centre,5.881351,48.766232,FR411,51856
FR3162171279,Duisans,FR,2187211,Duisans,admin_centre,2.688110,50.305979,FR302,7394
FR4157721287,Basse-Ham,FR,2196335,Basse-Ham,admin_centre,6.243833,49.386898,FR413,51854
FR4157721689,Valmestroff,FR,2196336,Valmestroff,admin_centre,6.264300,49.361300,FR413,51854
FR4157738343,Illange,FR,2196921,Illange,admin_centre,6.180450,49.329200,FR413,51854
FR4157721767,Stuckange,FR,2197548,Stuckange,admin_centre,6.238989,49.326178,FR413,51854
BE391142,HastiÞre,BE,2200565,Hastière-Lavaux,admin_centre,4.824242,50.216541,BE35,1311816
FR4157705245,Gavisse,FR,2200642,Gavisse,admin_centre,6.287600,49.432500,FR413,51854
FR4157731437,Malling,FR,2200668,Malling,admin_centre,6.298557,49.422816,FR413,51854
FR4157705076,Beyren-lès-Sierck,FR,2200823,Beyren-lès-Sierck,admin_centre,6.284448,49.470993,FR413,51854
FR4157705588,Rodemack,FR,2200824,Rodemack,admin_centre,6.236691,49.469222,FR413,51854
FR4157845582,Richemont,FR,2201331,Richemont,admin_centre,6.165700,49.278906,FR413,51854
FR4157721733,Volstroff,FR,2201391,Volstroff,admin_centre,6.260100,49.311800,FR413,51854
FR4157721102,Bousse,FR,2201396,Bousse,admin_centre,6.198390,49.276283,FR413,51854
FR4157705475,Mondorff,FR,2202144,Mondorff,admin_centre,6.269516,49.502036,FR413,51854
FR4157628628,Sarralbe,FR,2202244,Sarralbe,admin_centre,7.030641,49.000557,FR413,51854
FR2202201661,Royaucourt-et-Chailvet,FR,2202428,Royaucourt-et-Chailvet,admin_centre,3.531690,49.511100,FR221,7411
FR2202201755,Urcel,FR,2202429,Urcel,admin_centre,3.557441,49.490232,FR221,7411
FR4157731439,Manderen,FR,2207890,Manderen,admin_centre,6.437863,49.449692,FR413,51854
FR3162110011,Agnez-lès-Duisans,FR,2207891,Agnez-lès-Duisans,admin_centre,2.658735,50.307060,FR302,7394
FR3162110378,Gouves,FR,2207892,Gouves,admin_centre,2.635911,50.298885,FR302,7394
FR3162143180,Brias,FR,2208031,Brias,admin_centre,2.379816,50.409474,FR302,7394
FR3162105813,La Thieuloye,FR,2208032,La Thieuloye,admin_centre,2.432430,50.412160,FR302,7394
FR3162143831,Troisvaux,FR,2208036,Troisvaux,admin_centre,2.343038,50.401834,FR302,7394
FR3162143442,Hernicourt,FR,2208659,Hernicourt,admin_centre,2.304976,50.407907,FR302,7394
BE391103,Onhaye,BE,2214226,Onhaye,admin_centre,4.840864,50.243566,BE35,1311816
BE392087,Mettet,BE,2219471,Mettet,admin_centre,4.658495,50.321209,BE35,1311816
BE392101,Profondeville,BE,2223089,Profondeville,admin_centre,4.861530,50.376186,BE35,1311816
BE325121,Ottignies-Louvain-la-Neuve,BE,222516,Ottignies-Louvain-la-Neuve,centroid,4.564180,50.670331,BE31,78748
BE391143,Vresse-sur-Semois,BE,2230461,Vresse-sur-Semois,admin_centre,4.934063,49.872977,BE35,1311816
BE391015,BiÞvre,BE,2234387,Bièvre,admin_centre,5.016850,49.941122,BE35,1311816
FR3162625167,Boursin,FR,223607,Boursin,admin_centre,1.834829,50.776524,FR302,7394
FR3162321105,Belle-et-Houllefort,FR,223616,Belle-et-Houllefort,admin_centre,1.760298,50.744787,FR302,7394
FR3162313237,Conteville-lès-Boulogne,FR,223617,Conteville-lès-Boulogne,admin_centre,1.730434,50.745072,FR302,7394
FR3162313653,Pernes-lès-Boulogne,FR,223621,Pernes-lès-Boulogne,admin_centre,1.702282,50.754052,FR302,7394
FR3162336705,Rety,FR,223647,Réty,admin_centre,1.774046,50.796762,FR302,7394
BE391005,AnhÚe,BE,2238677,Anhée,admin_centre,4.879694,50.310778,BE35,1311816
FR4154427306,Lay-Saint-Remy,FR,2242099,Lay-Saint-Remy,admin_centre,5.762733,48.681115,FR411,51856
